name,capital,manager,is_national,phone_number,email,is_import_export,is_transport,is_real_estate,is_agrobusiness,is_restoration,is_investment,is_general_commerce,is_BTP
-,1000000,-,True,+22897494029,contact@tatafrik.pro,True,False,True,True,False,False,False,False
-,1000000,-,True,+22891171174,-,False,False,True,False,False,False,False,False
lord sai-ram,1000000,MADAME RAMCHANDANI PRAKASH,True,+22890024159,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22890024159,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22893688649,-,False,True,True,False,False,False,True,False
 ayebe  - sarl,1000000,-,True,+22870244547,-,True,False,True,False,True,False,True,False
“map pharma ” sarlu,moins de 1.000.000,MADAME ADJOVI ETONAM EKPE,True,+22899953294,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22896229999,yvettempunga@msn.com,False,True,True,False,False,False,False,False
nyive services sarl,1000000,-,False,+22891800101,nyive.services@gmail.com,True,False,True,False,False,False,True,False
la société  africa drilling & blasting  sarl,10000000,MONSIEUR POKO LEOU-ABALO,True,+22822612848,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22898097575,-,False,False,True,False,False,False,False,False
american outlet,5000000,MONSIEUR EL TAKACH HATEM,True,+22890177558,-,False,False,False,False,False,False,True,False
 afriland first holding  (afh),moins de 1.000.000,-,True,+22899999041,-,False,False,True,False,False,False,False,False
ste unite de prestation medicale du travail sarl u,moins de 1.000.000,-,True,+22898536963,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890155642,-,False,False,True,False,False,False,True,False
 afriland first holding  (afh),moins de 1.000.000,-,True,+22899999041,-,False,False,True,False,False,False,False,False
elohim services  sa u.,10000000,-,True,+22892250295,-,False,False,True,False,False,False,True,True
-,5000000,-,True,+22858912063,saintchirak@gmail.com,False,False,True,False,False,False,False,False
ste hope technology & trade sarl  u,2000000,MONSIEUR AKAKPO-AKUE M,True,+22893670912,hopetechnologytrade@gmail.com,True,False,False,False,False,False,False,True
-,10000000,-,True,+22896701496,e.koumedzro@gmail.com,True,False,True,False,False,False,True,False
-,1000000,-,True,+22898369813,-,False,False,False,False,False,False,True,False
-,1000000,MONSIEUR KENKOU KOSSI LOUMONVI,True,+22890031557,-,False,False,True,False,False,False,False,False
sitelso sarl u,1000000,MONSIEUR GNASSINGBE SAGA HANKPADE,True,+22898121818,info@sitelso.net,False,False,False,False,False,False,False,False
quality assurance and certification technology society sarl u  (qa technic togo),1000000,MONSIEUR HOUNKPATI YAOU,True,+22890781679,-,False,False,True,False,False,False,False,False
bama sarl,1000000,MONSIEUR BARRY AMADOU,True,+22890860278,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22891775363,fabajunior2012@gmail.com,False,True,True,False,False,False,True,True
-,moins de 1.000.000,-,True,+22890953969,-,False,True,True,False,False,False,True,True
-,200000000,-,True,,-,True,True,False,False,False,False,True,True
 nirto & partners  sarl.,1000000,MADAME GOGUE SANEMAN EST,True,+22890976446,-,True,False,True,False,False,False,True,False
ste deg-hess sarl,5000000,MONSIEUR TERAOU HESSOUWE,True,+22892119903,-,False,False,True,False,False,False,False,False
,1000000,MONSIEUR TANGAO ABOLLO FAHRASS,True,+22893741995,-,False,False,True,False,False,False,False,False
aspaa groupe,1000000,MONSIEUR PRINCE-AGBODJAN SÉWA,True,+22890173535,aspaagroup@gmail.com,True,False,False,False,False,False,True,False
ste unite de prestation medicale du travail sarl u,moins de 1.000.000,-,True,+22898536963,-,False,False,True,False,False,False,False,False
lomas,1000000,-,True,+22891713590,-,True,False,True,False,False,False,False,True
-,moins de 1.000.000,-,True,+22892448878,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22893760952,-,True,True,True,False,False,False,True,False
-,5000000,-,True,+22890056347,-,True,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,,-,False,False,True,False,False,False,True,False
-,10000000,-,True,+22896701496,e.koumedzro@gmail.com,True,False,True,False,False,False,True,False
"sayed alluminium, bois & plastiques",5000000,-,True,+22899948888,-,False,False,False,False,False,False,False,False
-,1000000,-,True,+22891821844,-,False,False,True,False,False,False,False,False
-,200000000,-,True,,-,True,True,False,False,False,False,True,True
,1000000,MONSIEUR MOGORE LENDI NINDIBA,True,+22890098287,sicotrag@gmail.com,False,True,False,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890060360,-,False,False,True,False,False,False,True,False
-,10000000,-,True,+22899475556,denkeodaainvest@gmail.com,True,False,True,True,False,False,True,False
alsomas togo,2000000,MONSIEUR SIMPORE HAMIDOU DEMEURANT,True,+22891120000,-,True,False,False,False,False,False,True,True
les logstiques du monde sarl,1000000,MADAME TCHOWOUI AKOSSIWA ELYSEE,True,+22899884314,-,True,True,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890180973,Naturalpromoservices@gmail.com,False,False,False,False,True,False,False,False
-,1000000,-,True,+22890044729,efouaanenou@yahoo.fr,True,False,True,False,False,False,True,False
-,1000000,-,True,+22890044729,efouaanenou@yahoo.fr,False,True,True,False,False,False,True,False
blueeagle,1000000,MONSIEUR OCLOO DIEU-DONNE,True,+22822209030,Me.Tsakadi@gmail.com,False,True,False,False,False,False,False,False
 koïtala  sci,1000000,MONSIEUR KOÏTA ADAMA EST,True,+22897960202,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890375150,-,False,False,False,False,False,False,False,True
,1000000,-,True,+22899229341,ottou13@gmail.com,True,True,False,False,False,False,True,False
logis-sur sarl,1000000,-,True,,-,True,True,False,False,False,False,True,False
-,5000000,-,True,+22891940000,-,False,False,False,False,False,False,False,False
-,1000000,-,True,+22891243097,labite-nathanael@yahoo.fr,True,False,True,False,False,False,False,False
-,1000000,-,True,+22892340145,-,True,False,True,False,False,False,True,False
-,10000000,-,True,+22892414632,-,True,True,True,False,False,False,False,False
societe generale de commerce et de prestations (sgcp) sarl,1000000,MONSIEUR DJAGBA NAMBIMA TITANDJA,True,+22890088604,-,True,False,True,False,False,False,True,False
societe internationale de carrelage (sic) sarl,5000000,MONSIEUR LALWANI KHISHNA,True,+22892389747,-,True,False,True,False,False,False,True,False
la société  selima trading  sarl u,1000000,MONSIEUR SELIMA ABDELBAETH SABER,True,+22822613929,-,True,False,True,False,False,False,True,False
 revobus  – sarl,moins de 1.000.000,MONSIEUR NONZOOU MAGNOUDEWA,True,+22893794182,contact@revobus.com,False,False,True,False,True,False,False,False
cool shop,1000000,-,True,+22828931423,logistics@coolshop.tech,True,False,True,False,False,False,False,True
-,1000000,-,True,+22891881668,-,True,False,True,False,False,False,True,False
ste mr kay sarl,5000000,MONSIEUR DOMI KOAMI,True,+22890051367,-,False,False,True,False,False,False,False,False
-,2500000,-,True,+22899641818,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22828900525,-,False,False,True,False,False,False,False,False
-,1000000,MADAME LAUREN ASHLEY DREY,True,+22828902466,-,False,True,True,False,False,False,True,False
,1000000,-,True,+22828901546,etudeedd@yahoo.com,False,False,True,False,False,False,False,False
africa all services,1000000,-,True,+22898541762,-,False,True,True,False,False,False,False,False
-,1000000,-,True,+22890045940,ucat.tg@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890109781,kkge1@yahoo.fr,False,False,True,False,False,False,True,False
-,1000000,-,True,,dumahasikomla@gmail.com,True,False,True,False,False,False,True,False
-,10000000,-,True,+22891644280,thitco@gmail.com,True,False,True,True,False,False,True,False
secours abalo  sarl,moins de 1.000.000,MONSIEUR ABALO AHOUANGBEH F,True,+22892637108,-,False,True,False,False,False,False,False,False
la société  2m-securite  sarl,1000000,MONSIEUR SOVEGNON KOSSI,True,+22822613929,-,False,False,True,False,False,False,False,False
 societe togolaise d’accouvage  (sta) sarl.,1000000,MADAME AGBONKOU ESSI VENUNYE,True,+22890122336,-,False,False,True,False,False,False,False,False
kwad’s group sarl,2000000,MONSIEUR KOUWADAN KOSSIGAN,True,+22822516672,koshues@yahoo.fr,False,False,True,False,False,False,True,False
-,1000000,MADAME AYEMI MOJISOLA OLUWATOYIN,True,+22896667346,-,True,False,True,False,False,False,False,False
-,10000000,-,True,+22890062624,-,True,False,True,False,True,False,False,False
kwad’s group sarl,2000000,MONSIEUR KOUWADAN KOSSIGAN,True,+22822516672,koshues@yahoo.fr,False,False,True,False,False,False,True,False
"societe a responsabilite limitee, dénommée  martignoni-trans ",1000000,-,True,+22890680028,f_athanase@yahoo.fr,True,True,False,False,False,False,True,False
la sequence,1000000,-,True,+22822890798316,laseqence@gmail.com,False,True,False,False,False,False,True,False
xiliam service,moins de 1.000.000,MONSIEUR ADJEVI KOMLAN MAWULOM,True,+22893268174,julesadjevi96@gmail.com,True,False,True,False,True,False,True,True
-,1000000,MADAME WOLO FRANCINE GINA,True,+22891536693,-,True,False,True,False,True,False,True,False
-,1000000,MONSIEUR SAKPONOU M YAO,True,+22898647462,-,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR SAKANDE ABDOUL MOUMOUNI,True,+22899010202,-,True,False,True,False,False,False,True,False
saimex,25000000,MONSIEUR AOUAD ANTOINE,True,+22822215100,saimexmeuble@yahoo.fr,False,False,False,False,False,False,False,False
-,1000000,MADAME SORE BAZIE KADIDIATA,True,+22870774343,-,True,False,True,False,False,False,True,False
-,10000000,-,True,+22892080210,-,True,True,True,False,False,False,False,False
-,1000000,MONSIEUR KEGNON KODJO GNUIOWONA,True,+22890109781,kkge1@yahoo.fr,False,False,True,False,False,False,True,False
-,1000000,-,True,+22890045940,ucat.tg@gmail.com,False,False,True,False,False,False,False,False
  rmt succursale du togo .,moins de 1.000.000,MONSIEUR BAVIERE LUDOVIC,True,+22822207175,-,False,False,False,False,False,False,False,False
 revoobit - togo  sarl,moins de 1.000.000,MONSIEUR NYONATOR KOMLA GORNI,True,+22896093905,revoobitagencetg@gmail.com,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22892050724,-,False,False,True,False,False,False,False,False
exim africa sasu,2000000,-,True,+22828989676,-,False,False,True,False,False,False,True,False
mimi’s snack sarlu,moins de 1.000.000,-,True,+22891800101,info@mimis-snack.bar,False,False,True,False,True,False,False,False
premium immobilier et investissements  sarl,1000000,MONSIEUR AMETEPE SAKITY YAO,True,+22890596072,-,False,True,True,False,False,True,True,False
‘‘abressi btp ” sarl u.,1000000,-,True,+22890020215,-,False,False,False,False,False,False,False,True
-,1000000,-,True,+22890769066,-,True,True,True,False,False,False,True,False
 societe togolaise d’accouvage  (sta) sarl.,1000000,MADAME AGBONKOU ESSI VENUNYE,True,+22890122336,-,False,False,True,False,False,False,False,False
complexe scolaire generation obama,1000000,-,True,+22893391624,csgobama80@gmail.com,True,False,True,False,False,False,True,False
afrique opportunites togo sarl u,1000000,MONSIEUR FAYA HILAIRE M,True,+22890036433,-,False,True,True,False,False,False,True,True
societe civile immobiliere houseland.,1000000,MONSIEUR TCHEKPI MASSAMA,True,+22892920068,-,False,False,True,False,False,False,False,False
ingen global solutions,5000000,-,True,+22890180593,p.wallace@ingenadvisory.com,False,False,True,False,False,False,False,False
jkb consulting  sarl,1000000,-,True,+22890041553,orphejohnson@yahoo.fr,True,False,False,False,False,False,True,False
 securibag-sarl,1000000,-,True,+22870244547,-,True,False,True,False,False,False,True,False
,10000000,-,False,+22890043411,-,True,True,True,False,False,False,False,False
om-shiva,2000000,MONSIEUR NAGABHUSHANAM,True,+22822219528,-,True,False,False,False,False,False,True,False
finmark consulting sarl,moins de 1.000.000,MONSIEUR CREPPY S,True,+22891006060,finmarkconsult57@gmail.com,True,False,False,False,False,False,False,False
-,moins de 1.000.000,-,True,+22891694820,oabitho@gmail.com,False,True,True,False,True,False,False,False
digi com,1000000,MONSIEUR WOTTOR DAVID SEGBEAYA,True,+22898989055,contact@digicom.tg,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22892219072,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22897997010,-,True,False,True,False,False,False,True,False
"societe a responsabilite limitee, dénommée  louma shop ",1000000,-,True,+22899064108,officenotarialmtt@gmail.com,False,False,False,False,True,False,True,False
-,moins de 1.000.000,-,True,+22890154511,-,False,False,False,False,False,False,False,True
-,moins de 1.000.000,-,True,+22890125791,tidiga2006@yahoo.fr,False,False,False,False,False,False,True,True
-,moins de 1.000.000,-,True,+22893583786,-,False,False,True,False,True,False,True,False
-,moins de 1.000.000,-,True,+22899242448,-,False,False,True,False,False,False,False,False
groupement des services millenaires de l'afrique de l'ouest (gsmao),moins de 1.000.000,MONSIEUR AGBASSOU AGOSSA,True,+22899462223,gsmao2021@gmail.com,False,True,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22899771164,-,False,False,True,False,False,False,False,False
-,10000000,-,True,+22899475556,gexcoworld@gmail.com,False,False,True,False,False,False,False,False
,1000000,MONSIEUR TRSAKASU SELOM KEKELI,True,+22890116242,skandpartners2022@gmail.com,True,True,True,False,False,False,True,False
samm trading,moins de 1.000.000,MONSIEUR POGBARE KASSOUM SOUMAILA,True,+22890030182,-,False,False,False,False,False,False,True,False
leaders consulting corporation,moins de 1.000.000,MONSIEUR KPELLY KOMLA MAWUNYO,True,+22890115351,leaders.constingco@gmail.com,False,False,False,False,False,False,False,False
ingen global solutions,5000000,-,True,+22890180593,p.wallace@ingenadvisory.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22893601707,-,True,False,True,False,False,False,False,False
-,7500000,-,True,+22891526310,nutokgroup@gmail.com,False,True,True,False,False,False,True,False
tagec,moins de 1.000.000,MADAME AMEVOR KOSSIWA,True,+22890334674,tagecsarl@gmail.com,False,False,False,False,False,False,False,False
-,1000000,-,True,,-,False,False,True,False,False,False,True,False
lomasa transport sarl u,1000000,-,True,+22822261052,-,True,True,True,False,False,False,True,False
information & technology expert tg,2000000,MONSIEUR GADJENOU KOFFI RICHARD,True,+22897644888,-,False,True,False,False,False,False,True,False
-,10000000,MONSIEUR KUEGAH KOUAMI FOLLY,True,+22890019551,-,True,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22870990009,-,False,False,True,False,False,False,True,False
ecops (entreprise de construction d’ouvrages et de prestation de services),moins de 1.000.000,MADAME ADAM NOUFOH,True,+22898415524,ecopsarl@gmail.com,False,False,False,False,False,False,False,False
arietis exports sarl,1000000,MONSIEUR ASSIH ESSOSIMNA,True,+22891146060,arietisexports@gmail.com,True,False,True,False,False,False,False,False
 marzenie  sarl,1000000,MADAME TAIWO ARAMIDE OMOTOLA,True,+22890235024,aramidey@gmail.com,True,False,False,True,False,False,True,False
“ sagital trading and oil company ” sarlu,1000000,MONSIEUR BANGNA PALAKIYEM,True,+22890443844,-,True,True,True,False,False,False,True,False
top materiel,2000000,MONSIEUR ALANGUE KOUASSI-BORIS,True,+22870306656,direction@topmateriel.com,True,False,False,False,False,False,True,False
-,1000000,-,True,+22899696666,-,False,False,True,False,False,False,False,False
jc group construction en abrégée jcgc sas u,1000000,-,True,+22891914999,jcgrouptogo@gmail.com,False,False,False,False,False,False,True,False
societe d’exploitation du sable et de gravier,1000000,MONSIEUR CLOMEGAH MICHAEL PHILIP,True,+22892441081,-,False,False,False,False,False,False,False,False
-,1000000,-,True,+22891821844,-,False,False,True,False,False,False,False,True
 bond formation  sarl  siège social,moins de 1.000.000,MONSIEUR DOGBOE NOMESSI,True,+22890367780,-,True,False,False,False,False,False,True,False
 bond formation  sarl  siège social,moins de 1.000.000,-,True,+22897724795,-,True,False,False,True,False,False,True,False
,1000000,MONSIEUR ASHI YOUSSEF,True,+22834609403487,infoyear2023@gmail.com,False,False,True,False,False,False,True,True
jumbo electronics,1000000,MONSIEUR LALWANI PRATAP PRABHUDAS,True,+22893960997,starelec3233@gmail.com,True,False,False,False,False,False,True,False
-,1000000,-,True,+22890033081,-,False,True,True,False,False,False,True,False
-,1000000,-,True,+22891704869,-,False,True,True,False,False,False,True,True
-,1000000,-,True,+22896576464,-,False,False,True,False,False,False,True,False
onelec engineering,1000000,MADAME DAMAN BAGSOUNI,True,+22891346178,-,False,False,True,False,False,False,False,True
 metro africa xpress togo  (max togo).,1000000,MONSIEUR BAMIDURO ADETAYO OPEYEMI,True,+22890190448,-,False,True,True,False,False,False,False,False
groupe ire-kowa sarlu,1000000,MONSIEUR KOULONY MAWOUSSI MARIUS,True,+22893883202,-,False,False,True,True,False,False,True,False
nouvelle vision textile sarl u,moins de 1.000.000,MONSIEUR ASSIOBO KOKOU TOUSSAINT,True,+22892495065,assiobokokoutoussaint@gmail.com,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890550453,-,False,False,True,False,True,False,True,False
 compagnie d’industrie transport transit international holding-togo (ci2t holding togo) sa-u,moins de 1.000.000,MONSIEUR OUEDRAOGO IBREIM ET,True,+22890049708,-,True,True,True,False,True,False,True,True
fuego star sarl u,moins de 1.000.000,MADAME BRUCE ELIZA AYÉLEY,True,+22893418861,-,False,False,True,False,False,False,False,False
societe commerce afrique asie   (caa),moins de 1.000.000,MONSIEUR ETOH KOSSI,True,+22890048222,memorial_tg@yahoo.fr,True,False,False,False,False,False,True,False
frigo la trinite sarl,30000000,-,True,,-,False,False,False,False,False,False,True,False
god bless amen sarl par abréviation g.b.a. sarl,7000000,MONSIEUR KOSSI AYITE À,True,+22890539994,godblessamen@gmail.com,False,False,True,False,False,False,True,False
 consortium sapy .,11000000,MONSIEUR SAMAROU PYABALO BENJAMIN,True,+22890122336,amanapyabalo1991@gmail.com,True,True,True,False,False,False,True,False
 consortium sapy .,11000000,MONSIEUR SAMAROU PYABALO BENJAMIN,True,+22890122336,amanapyabalo1991@gmail.com,True,True,True,False,False,False,True,False
atlantic control group sarl u,moins de 1.000.000,MONSIEUR HOUESSOU,True,+22870807020,-,False,False,True,False,False,False,False,False
koba trans et logistique sarl u,moins de 1.000.000,MONSIEUR KOBA,True,+22870807020,-,False,False,True,False,False,False,False,False
uni technology togo,1000000,-,True,+22892920782,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22899884446,-,False,False,True,False,False,False,False,False
 mohamed et mohamed group sarl en abrégé (2m-g) sarl.,1000000,-,True,+22893151544,mohamedzakaria218@gmail.com,False,False,True,False,False,False,False,True
societe global action (s.g.a.),moins de 1.000.000,MONSIEUR SOBASSI OYOBI,True,+22890495676,-,True,False,True,False,True,False,True,False
-,1000000,MONSIEUR OUASSAO M,True,+22892413566,-,False,True,False,False,False,False,False,False
clinique valeo par abréviation cv sarl,3000000,MONSIEUR MENSAH KOFFI SÉGBÉAYA,True,+22893874156,-,False,False,True,False,False,False,False,False
 societe immobiliere rkein  sci.,1000000,MONSIEUR RKEIN HASSAN EST,True,+22899571310,-,False,False,True,False,False,False,False,False
akp perfect,1000000,-,True,+22890318786,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890647012,-,True,True,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22892922976,-,True,True,True,False,False,False,True,False
new magnificat hôtel,5000000,-,True,+22822209691,-,False,False,True,False,True,False,False,False
-,1000000,-,False,+22891736687,-,True,False,False,False,False,False,True,False
 emareb  sci.,1000000,MONSIEUR ADJATI KOMLAN EST,True,+22891374072,-,False,False,True,False,False,False,False,False
-,2500000,-,True,+22899156285,-,True,False,True,False,False,False,True,False
africa trade services,1000000,MONSIEUR SOYA GOLFA,True,+22891900504,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22893291883,-,False,False,True,False,False,False,True,False
 iron man supplements  (ims)- sarl,1000000,-,True,+22828797292,-,False,False,True,False,False,False,True,False
california group sarl,5000000,MONSIEUR BOLOUVI KUDZO DELALI,True,+22822209030,Me.Tsakadi@gmail.com,True,False,True,False,True,False,True,False
stigmates sarl,1000000,-,True,+22890091829,-,False,True,False,False,False,False,True,False
-,1000000,-,True,+22890028227,-,True,False,True,False,False,False,True,False
,2000000,MONSIEUR RAMCHANDANI MANISH,True,+22828914016,apimportexportsarllf@gmail.com,True,False,False,False,False,False,True,False
-,moins de 1.000.000,-,True,+22892555288,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22896178787,-,False,False,True,False,False,False,True,False
 mawuli et mawusse technical sales and services  sarl en abrégée  mm technical sales and services  sarl,1000000,-,True,+22891800101,mmtsstogo@gmail.com,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890647012,-,True,True,True,False,False,False,True,False
cedar-o cabinet conseil ’ en abrégé cedar-o,1000000,-,True,+22897699309,-,False,False,True,False,False,False,False,False
 consortium iyatan n’louwa .,20000000,MONSIEUR WOLOU KASSIM,True,+22891440003,iyatannlouwa@gmail.com,False,False,True,False,False,False,False,False
,5000000,-,False,+22822270099,-,True,False,True,True,False,False,True,False
-,1000000,-,True,+22890667069,-,False,False,False,False,False,False,False,False
-,6000000,-,True,+22822614446,-,False,False,True,False,False,False,False,True
 consortium iyatan n’louwa .,20000000,MONSIEUR WOLOU KASSIM,True,+22891440003,iyatannlouwa@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22828906462,-,False,False,True,False,False,False,False,False
fartaz group sarl,1000000,MADEMOISELLE TOE JOËLLE ELVIRA,True,+22892457551,-,False,False,True,False,False,False,True,False
yemag,5000000,MONSIEUR GBAMEHOSSOU AHOGLA EGBÉSSI,True,+22870417255,-,False,False,False,False,False,False,False,False
comptoir africain des travaux et services ( cats),moins de 1.000.000,MONSIEUR HOUDODAN,True,+22890046876,barthahod72@gmail.com,True,False,False,False,False,False,True,False
-,1000000,-,True,+22892096519,zannartic@gmail.com,False,False,True,False,False,False,False,False
-,10000000,-,True,+22899233130,-,True,False,True,False,False,False,True,False
-,10000000,-,True,+22890861657,atchyao@yahoo.fr,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890041105,-,True,False,True,False,False,False,True,False
,1000000,MONSIEUR ZANKLAN LAWRENCE SOUROU,True,+22893568295,Goldenpartners.deals@gmail.com,False,False,False,False,False,False,True,False
-,5000000,-,True,+22896647796,-,True,True,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22893895364,-,False,False,True,False,False,False,True,False
gester,10000000,-,True,+22822229757,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890010628,diendere.s@yahoo.com,False,False,False,False,False,False,True,True
-,moins de 1.000.000,-,True,,-,True,True,True,True,False,False,True,False
 vita-natura  sarl.,1000000,MADAME AGBENOU AKOUVI DZIGBODI,True,+22890094104,-,True,False,True,False,False,False,False,False
-,1000000,-,True,+22896553369,egcaftogo@gmail.com,True,False,True,False,False,False,True,True
-,1000000,-,True,,ilegroup22@gmail.com,False,True,True,False,False,False,False,False
constellation compact africa expertise&advice,1000000,MONSIEUR B,True,,constellationcompact@gmail.com,False,False,False,False,False,False,False,False
 societe africaine de commerce general togo  sarl,1000000,-,True,+22870244547,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890630278,-,True,True,True,False,False,False,True,False
-,1000000,-,True,+22890049272,-,True,False,True,False,False,False,True,False
-,1000000,-,True,,-,False,False,False,False,True,False,False,False
-,1000000,-,True,+22891503577,atrfsdtogo@gmail.com,False,False,True,False,False,True,False,False
-,moins de 1.000.000,-,True,+22892671116,-,False,False,True,False,False,False,False,False
africaine des entreprises de construction des btp (aec btp),1000000,-,True,+22870320202,aecbtp.direction@gmail.com,True,False,True,False,False,False,False,True
 unique forage  sarl,10000000,-,False,+22891901204,-,False,False,True,False,False,False,False,False
ok papers sarl u,moins de 1.000.000,MONSIEUR DOGBEVI EDO KOSSIVI,True,+22890349654,okpapers.sarl@gmail.com,False,False,True,False,False,False,True,False
odysey sarl u,moins de 1.000.000,MONSIEUR EDAN KOMLAN DAVID,True,+22891635493,dvd.edan@gmail.com,False,False,True,False,False,False,True,False
 ghram construction ,65000000,-,True,,-,True,False,True,False,False,False,False,True
 dakamou medical expo  (d.m.e)  sarl u.,1000000,MONSIEUR BONDE DAKAMOU,True,+22828901693,-,False,False,False,False,False,False,False,False
 copagro  sarl.,25000000,MONSIEUR NAGBE KOFFI GUILLAUME,True,+22828916483,-,False,False,False,False,False,False,True,False
am’stwins trading company (a.t.c)  sarl.,1000000,MONSIEUR AMAO AGO TCHAO,True,+22828911204,-,False,True,False,False,False,False,False,False
nautical corporation,50000000,MONSIEUR AHOLU KOKOUVI M,True,+22892384263,-,True,False,True,False,False,False,False,False
akl group sarl u,moins de 1.000.000,-,True,,-,False,False,False,False,False,False,True,False
 ghram construction ,65000000,-,True,,-,True,False,True,False,False,False,False,True
westmax sarl u,1000000,MONSIEUR OKOYE CHIEZE PATRICK,True,+22890942603,-,False,False,True,False,False,False,False,False
kama services togo,1000000,MONSIEUR KANAZOE MADI,True,+22870822498,-,True,False,True,False,False,False,False,False
 cim carrieres  sarl u,1000000,MONSIEUR KANAZOE KASSOUM,True,+22893066542,-,True,True,True,False,False,False,False,True
cabinet d’expertise solution consulting,1000000,MONSIEUR ANDA TARSIBA KOUMA,True,+22824424583,-,False,False,True,False,False,False,False,False
 bethany  sci,1000000,MONSIEUR DANSOU SONAGNON ARMAND,True,+22899905084,-,False,False,True,False,False,False,False,False
africa manutention et services togo  ams togo  sarl u,1000000,MONSIEUR SAWADOGO ALPHONSE,True,+22870276649,-,True,False,True,False,False,False,False,False
3d holding sarl u,1000000,MONSIEUR DIOMANDE DRO DAVID,True,+22892598552,-,False,True,True,False,False,False,False,False
colilogistics sarlu,10000000,MONSIEUR RÉNÉ HOUNSINOU NOMMÉ,True,+22822209030,Me.Tsakadi@gmail.com,False,True,False,False,False,False,False,False
sancta africa sarl u,2000000,MONSIEUR ADODOVI KOSSI MAWUYANYA,True,+22892476389,-,False,False,False,False,False,False,True,False
klg yangming sarl u,1000000,-,True,,-,False,False,False,False,False,False,True,False
gfl logistics,5000000,-,True,+22892007902,-,False,True,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22898028474,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22891522649,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22891522649,-,True,False,True,False,False,False,False,False
azowa group sarl,moins de 1.000.000,MADAME DOGBO ABRA JULIENNE,True,+22892186000,-,True,True,True,False,False,False,True,False
,1000000,MONSIEUR EKE SAMUEL,True,+22890269411,-,True,False,True,False,False,False,True,False
mak ingenierie btp sarl u,2000000,MONSIEUR AGBO KOMLAN,True,+22890612160,-,True,False,False,False,False,False,True,False
chamira sarl u,2000000,MADAME SOULEY MERIAMOU,True,+22890103824,-,False,False,False,False,False,False,True,False
la société i-solutions sarl u,1000000,MONSIEUR AFOUTOU KOMLA MESSAN,True,+22891695177,-,False,False,True,False,False,False,False,False
-,10000000,-,True,+22892074148,-,True,False,True,False,True,False,True,False
compagnie de la bonne terre – togo par abréviation cbtt sarl,1000000,-,True,+22890204728,socobo2t@gmail.com,False,False,True,False,False,False,True,False
groupe afrique integration (gai),4500000,-,True,+22890089315,-,True,False,True,False,False,False,True,False
societe sase group sarl,1200000,-,True,+22892388072,sasegroup.tg@gmail.com,False,False,False,False,False,False,False,False
-,1000000,-,True,+22897894305,-,True,False,True,False,False,False,True,False
 garima ,1000000,-,True,+22892558898,-,False,False,True,False,False,False,True,False
 kaa partners capital .,1000000,-,True,+22822208090,notaire.azamatilydia@gmail.com,False,False,True,False,False,True,False,False
 harmonie concept ,moins de 1.000.000,MADAME AJAVON-KANLIGAN AYÉLÉ,True,+22899415014,maitrefoli@gmail.com,False,False,True,False,False,False,True,False
-,1000000,-,True,+22890259477,africaagrobio@gmail.com,False,False,True,False,False,False,True,False
operation nehemie,1000000,-,True,+22898850919,-,True,False,True,False,False,False,True,False
societe mta groupe sarl,10000000,MONSIEUR MAMAH TAIROU,True,+22890093277,-,False,True,True,False,False,False,False,False
